address,city,state,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
"3117 BRAEBURN CIR","Ann Arbor",MI,42.233465,-83.709137,1,range_interpolation,3117,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3310 Braeburn Cir","Ann Arbor",MI,42.233192,-83.708824,1,range_interpolation,3310,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2486 ARROWWOOD TRL","Ann Arbor",MI,42.308636,-83.732453,1,range_interpolation,2486,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"3524 Braeburn Cir","Ann Arbor",MI,42.230844,-83.706295,0.9,range_interpolation,3524,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2765 Braeburn Cir","Ann Arbor",MI,42.232149,-83.708123,1,range_interpolation,2765,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2635 BRAEBURN CIR","Ann Arbor",MI,42.23136,-83.707203,1,range_interpolation,2635,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2847 Braeburn Cir","Ann Arbor",MI,42.232636,-83.708829,1,range_interpolation,2847,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2430 ARROWWOOD TRL","Ann Arbor",MI,42.308027,-83.732882,1,range_interpolation,2430,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"3499 BRAEBURN CIR","Ann Arbor",MI,42.234811,-83.707965,0.6,street_center,,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2412 Arrowwood Trl","Ann Arbor",MI,42.307872,-83.733156,1,range_interpolation,2412,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"3392 BRAEBURN CIR","Ann Arbor",MI,42.233718,-83.7088,1,range_interpolation,3392,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3231 BRAEBURN CIR","Ann Arbor",MI,42.234662,-83.708247,0.9,range_interpolation,3231,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3168 BRAEBURN CIR","Ann Arbor",MI,42.234587,-83.708451,1,range_interpolation,3168,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3199 Braeburn Cir","Ann Arbor",MI,42.234623,-83.708343,0.9,range_interpolation,3199,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2678 Arrowwood Trl","Ann Arbor",MI,42.308481,-83.72986,1,range_interpolation,2678,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2641 BRAEBURN CIR","Ann Arbor",MI,42.231417,-83.707252,1,range_interpolation,2641,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2857 BRAEBURN CIR","Ann Arbor",MI,42.232708,-83.708874,1,range_interpolation,2857,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2846 BRAEBURN CIR","Ann Arbor",MI,42.234658,-83.708167,1,range_interpolation,2846,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3157 BRAEBURN CIR","Ann Arbor",MI,42.233704,-83.709114,1,range_interpolation,3157,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2937 BRAEBURN CIR","Ann Arbor",MI,42.233612,-83.709123,1,range_interpolation,2937,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2815 ARROWWOOD TRL","Ann Arbor",MI,42.30723,-83.72949,1,range_interpolation,2815,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"3413 BRAEBURN CIR","Ann Arbor",MI,42.23386,-83.708781,0.9,range_interpolation,3413,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2694 ARROWWOOD TRL","Ann Arbor",MI,42.308457,-83.729659,1,range_interpolation,2694,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2954 BRAEBURN CIR","Ann Arbor",MI,42.235533,-83.709041,1,range_interpolation,2954,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2725 Arrowwood Trl","Ann Arbor",MI,42.308418,-83.72912,1,range_interpolation,2725,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2424 Arrowwood Trl","Ann Arbor",MI,42.307953,-83.733033,1,range_interpolation,2424,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"3473 Braeburn Cir","Ann Arbor",MI,42.234257,-83.708702,0.9,range_interpolation,3473,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2861 BRAEBURN CIR","Ann Arbor",MI,42.232737,-83.708892,1,range_interpolation,2861,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2649 ARROWWOOD TRL","Ann Arbor",MI,42.308601,-83.730387,1,range_interpolation,2649,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2709 Braeburn Cir","Ann Arbor",MI,42.231859,-83.707664,1,range_interpolation,2709,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2641 Arrowwood Trl","Ann Arbor",MI,42.30855,-83.73047,1,range_interpolation,2641,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2723 Arrowwood Trl","Ann Arbor",MI,42.308439,-83.729133,1,range_interpolation,2723,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2634 Arrowwood Trl","Ann Arbor",MI,42.308256,-83.730446,1,range_interpolation,2634,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"3369 Braeburn Cir","Ann Arbor",MI,42.233568,-83.708826,0.9,range_interpolation,3369,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2969 BRAEBURN CIR","Ann Arbor",MI,42.234045,-83.709059,1,range_interpolation,2969,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3177 BRAEBURN CIR","Ann Arbor",MI,42.233228,-83.709126,1,range_interpolation,3177,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2534 Arrowwood Trl","Ann Arbor",MI,42.308795,-83.731907,1,range_interpolation,2534,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2671 Braeburn Cir","Ann Arbor",MI,42.23162,-83.707417,1,range_interpolation,2671,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3192 BRAEBURN CIR","Ann Arbor",MI,42.234614,-83.708365,1,range_interpolation,3192,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2683 Arrowwood Trl","Ann Arbor",MI,42.308783,-83.729827,1,range_interpolation,2683,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2790 BRAEBURN CIR","Ann Arbor",MI,42.234639,-83.708303,1,range_interpolation,2790,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2696 ARROWWOOD TRL","Ann Arbor",MI,42.308446,-83.729637,1,range_interpolation,2696,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2959 BRAEBURN CIR","Ann Arbor",MI,42.233912,-83.709077,1,range_interpolation,2959,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2795 Arrowwood Trl","Ann Arbor",MI,42.307454,-83.729228,1,range_interpolation,2795,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2538 BRAEBURN CIR","Ann Arbor",MI,42.230437,-83.706277,1,range_interpolation,2538,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3209 Braeburn Cir","Ann Arbor",MI,42.234635,-83.708313,0.9,range_interpolation,3209,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3149 BRAEBURN CIR","Ann Arbor",MI,42.234552,-83.708502,0.9,range_interpolation,3149,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3322 Braeburn Cir","Ann Arbor",MI,42.233274,-83.708829,1,range_interpolation,3322,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2858 BRAEBURN CIR","Ann Arbor",MI,42.234659,-83.708136,1,range_interpolation,2858,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2725 BRAEBURN CIR","Ann Arbor",MI,42.231955,-83.707759,1,range_interpolation,2725,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3253 BRAEBURN CIR","Ann Arbor",MI,42.234657,-83.70818,0.9,range_interpolation,3253,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3248 Braeburn Cir","Ann Arbor",MI,42.234657,-83.708196,1,range_interpolation,3248,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2715 Arrowwood Trl","Ann Arbor",MI,42.308544,-83.729273,1,range_interpolation,2715,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2673 ARROWWOOD TRL","Ann Arbor",MI,42.308765,-83.730041,1,range_interpolation,2673,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"3210 BRAEBURN CIR","Ann Arbor",MI,42.234636,-83.70831,1,range_interpolation,3210,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2631 ARROWWOOD TRL","Ann Arbor",MI,42.308534,-83.730588,1,range_interpolation,2631,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"3217 Braeburn Cir","Ann Arbor",MI,42.234645,-83.708289,0.9,range_interpolation,3217,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3428 BRAEBURN CIR","Ann Arbor",MI,42.233961,-83.708767,1,range_interpolation,3428,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3198 BRAEBURN CIR","Ann Arbor",MI,42.234622,-83.708346,1,range_interpolation,3198,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"1380 BROOKFIELD DR","Ann Arbor",MI,42.24845,-83.761673,1,range_interpolation,1380,"Brookfield Dr",,,"Ann Arbor",MI,"Washtenaw County",48103,US,"TIGER/Line® dataset from the US Census Bureau"
"3436 Braeburn Cir","Ann Arbor",MI,42.234014,-83.70876,1,range_interpolation,3436,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3574 Braeburn Cir","Ann Arbor",MI,42.230401,-83.706275,0.9,range_interpolation,3574,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3565 Braeburn Cir","Ann Arbor",MI,42.230481,-83.706279,1,range_interpolation,3565,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3404 Braeburn Cir","Ann Arbor",MI,42.233799,-83.708789,1,range_interpolation,3404,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3227 BRAEBURN CIR","Ann Arbor",MI,42.234657,-83.708259,0.9,range_interpolation,3227,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2769 Arrowwood Trl","Ann Arbor",MI,42.307785,-83.729008,1,range_interpolation,2769,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"1780 BROOKFIELD DR","Ann Arbor",MI,42.248068,-83.764477,1,range_interpolation,1780,"Brookfield Dr",,,"Ann Arbor",MI,"Washtenaw County",48103,US,"TIGER/Line® dataset from the US Census Bureau"
"3451 Braeburn Cir","Ann Arbor",MI,42.234116,-83.708747,0.9,range_interpolation,3451,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3345 Braeburn Cir","Ann Arbor",MI,42.233406,-83.708842,0.9,range_interpolation,3345,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3433 Braeburn Cir","Ann Arbor",MI,42.233994,-83.708763,0.9,range_interpolation,3433,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2554 Arrowwood Trl","Ann Arbor",MI,42.308753,-83.731639,1,range_interpolation,2554,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2661 Arrowwood Trl","Ann Arbor",MI,42.30868,-83.730253,1,range_interpolation,2661,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"3390 Braeburn Cir","Ann Arbor",MI,42.23371,-83.708812,1,range_interpolation,3390,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2536 Arrowwood Trl","Ann Arbor",MI,42.308791,-83.731883,1,range_interpolation,2536,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2788 Braeburn Cir","Ann Arbor",MI,42.234637,-83.708308,1,range_interpolation,2788,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2666 ARROWWOOD TRL","Ann Arbor",MI,42.308459,-83.729997,1,range_interpolation,2666,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"3376 Braeburn Cir","Ann Arbor",MI,42.233615,-83.708821,1,range_interpolation,3376,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3396 BRAEBURN CIR","Ann Arbor",MI,42.233745,-83.708796,1,range_interpolation,3396,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2636 ARROWWOOD TRL","Ann Arbor",MI,42.308264,-83.730423,1,range_interpolation,2636,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2383 ARROWWOOD TRL","Ann Arbor",MI,42.307899,-83.733725,1,range_interpolation,2383,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"3540 Braeburn Cir","Ann Arbor",MI,42.230702,-83.706289,0.9,range_interpolation,3540,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3474 Braeburn Cir","Ann Arbor",MI,42.234263,-83.708701,1,range_interpolation,3474,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3075 BRAEBURN CIR","Ann Arbor",MI,42.233265,-83.708969,1,range_interpolation,3075,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2532 Braeburn Cir","Ann Arbor",MI,42.230533,-83.706281,1,range_interpolation,2532,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3293 BRAEBURN CIR","Ann Arbor",MI,42.234661,-83.708049,0.9,range_interpolation,3293,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2601 BRAEBURN CIR","Ann Arbor",MI,42.23437,-83.708677,0.9,range_interpolation,2601,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3422 Braeburn Cir","Ann Arbor",MI,42.23392,-83.708773,1,range_interpolation,3422,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3357 BRAEBURN CIR","Ann Arbor",MI,42.233487,-83.708834,0.9,range_interpolation,3357,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3525 BRAEBURN CIR","Ann Arbor",MI,42.230835,-83.706295,1,range_interpolation,3525,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2380 Arrowwood Trl","Ann Arbor",MI,42.30765,-83.733596,1,range_interpolation,2380,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"3240 Braeburn Cir","Ann Arbor",MI,42.234656,-83.708222,1,range_interpolation,3240,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2796 BRAEBURN CIR","Ann Arbor",MI,42.234645,-83.708288,1,range_interpolation,2796,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2737 BRAEBURN CIR","Ann Arbor",MI,42.232012,-83.707881,1,range_interpolation,2737,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2560 Arrowwood Trl","Ann Arbor",MI,42.308732,-83.731583,1,range_interpolation,2560,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2393 Arrowwood Trl","Ann Arbor",MI,42.307973,-83.733626,1,range_interpolation,2393,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2324 Arrowwood Trl","Ann Arbor",MI,42.307452,-83.734632,1,range_interpolation,2324,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"3302 Braeburn Cir","Ann Arbor",MI,42.233138,-83.70882,1,range_interpolation,3302,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2406 ARROWWOOD TRL","Ann Arbor",MI,42.307835,-83.733309,1,range_interpolation,2406,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2344 Arrowwood Trl","Ann Arbor",MI,42.307448,-83.734386,1,range_interpolation,2344,"Arrowwood Trl",,,"Ann Arbor",MI,"Washtenaw County",48105,US,"TIGER/Line® dataset from the US Census Bureau"
"2942 Braeburn Cir","Ann Arbor",MI,42.234654,-83.708934,1,range_interpolation,2942,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2991 Braeburn Cir","Ann Arbor",MI,42.234344,-83.708992,1,range_interpolation,2991,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2848 BRAEBURN CIR","Ann Arbor",MI,42.234658,-83.708162,1,range_interpolation,2848,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"2715 BRAEBURN CIR","Ann Arbor",MI,42.231895,-83.7077,1,range_interpolation,2715,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3328 Braeburn Cir","Ann Arbor",MI,42.233314,-83.708831,1,range_interpolation,3328,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3410 Braeburn Cir","Ann Arbor",MI,42.233839,-83.708784,1,range_interpolation,3410,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3541 Braeburn Cir","Ann Arbor",MI,42.230693,-83.706288,1,range_interpolation,3541,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
"3489 Braeburn Cir","Ann Arbor",MI,42.234364,-83.708684,0.9,range_interpolation,3489,"Braeburn Cir",,,"Ann Arbor",MI,"Washtenaw County",48108,US,"TIGER/Line® dataset from the US Census Bureau"
